distance_bin,P_t_dB,MCS,numerology,protocol_type,num_lanes,success,PIR,cumulative_PDR,cumulative_PIR
280.0,23,4,0,2,6,0.8440319903425381,0.11847892158615513,0.9270550561368026,0.1081283069171587
280.0,23,11,0,0,2,0.9481085795268723,0.10547315166149247,0.9838439788304859,0.10166886879128141
280.0,23,11,0,0,4,0.8857437232254216,0.11289947349087794,0.9611018843036342,0.10419246781460753
280.0,23,11,0,0,6,0.8082374966568602,0.12372600926538715,0.9304102851572952,0.10794680849597062
280.0,23,11,0,2,2,0.9894324000435777,0.10106804668575205,0.9970282030207193,0.10029914765002747
280.0,23,11,0,2,4,0.9697151587907891,0.10312306566878623,0.9914957270973306,0.10086671343619943
280.0,23,11,0,2,6,0.9343715895348494,0.1070238020077025,0.9797931847735676,0.10210496449355687
290.0,23,4,0,0,4,0.8668831168831169,0.1153558052434457,0.9455404800232386,0.10595957841431988
290.0,23,4,0,0,6,0.7192913385826771,0.1390257252326218,0.8834030605519774,0.11434161940259534
290.0,23,4,0,2,4,0.9424464551597755,0.10610682384395698,0.973360874253058,0.10276786248257185
290.0,23,4,0,2,6,0.8345175974242256,0.11982970797578661,0.9239704741797168,0.10851835361911297
290.0,23,11,0,0,4,0.8803409522775395,0.11359235275979032,0.9583170245785965,0.10451660177823452
290.0,23,11,0,0,6,0.7999391565577822,0.12500950751093365,0.9260612475373116,0.10851556512980272
290.0,23,11,0,2,4,0.9674215552523875,0.10336755415162455,0.9906655832406085,0.10095294932293823
290.0,23,11,0,2,6,0.9295682867227804,0.10757681972193013,0.978119021505208,0.10228735966783598
300.0,23,4,0,0,2,0.9562925721699643,0.10457050792843213,0.9764352903016543,0.10243483570265433
300.0,23,4,0,0,4,0.8616181116181116,0.11606069864548325,0.9427430677430678,0.10629628242202532
300.0,23,4,0,0,6,0.7038296349319971,0.14207983727434528,0.8776103694029458,0.1152364006242647
300.0,23,4,0,2,2,0.9860496014171833,0.10141477655513138,0.9941984056687334,0.10058559069080182
300.0,23,4,0,2,4,0.9397548963463521,0.10641072516758074,0.9722406749895011,0.10288929123873881
300.0,23,4,0,2,6,0.826551571000333,0.1209845864535411,0.9208279289158657,0.10892049016215903
300.0,23,11,0,0,2,0.9417782130808575,0.10618211231800324,0.9810395944471774,0.10196975169306285
300.0,23,11,0,0,4,0.871666485250898,0.11472277722277724,0.9554286732676732,0.10485680762638595
300.0,23,11,0,0,6,0.7899757693701944,0.1265861610916556,0.9216713934028884,0.10909848758018507
300.0,23,11,0,2,2,0.9887775114404009,0.10113498622589533,0.9964781569153647,0.100354870221752
300.0,23,11,0,2,4,0.9652876323545464,0.1035960646839308,0.9898196515444064,0.10104105316830464
300.0,23,11,0,2,6,0.9248994674491903,0.10811985898942422,0.9764022616969494,0.10247550480724205
310.0,23,4,0,0,4,0.8492453492453492,0.11775160157057245,0.9397270123076574,0.106665808846172
310.0,23,4,0,0,6,0.6837973751993132,0.1462421524663677,0.8715537133340823,0.11620533036933042
310.0,23,4,0,2,4,0.9359179933570038,0.10684696812090805,0.9710689755820011,0.10301695823493781
310.0,23,4,0,2,6,0.8135432022445195,0.12291910217442133,0.9174752812073861,0.10935794678754222
310.0,23,11,0,0,4,0.8665576451349142,0.11539913191168145,0.952561865908552,0.10519688260333097
310.0,23,11,0,0,6,0.7794782722684669,0.1282909396678579,0.9172278583674377,0.10969825170792485
310.0,23,11,0,2,4,0.962289893036455,0.10391878863494584,0.9889315948183435,0.10113388334464792
310.0,23,11,0,2,6,0.9191834451901566,0.10879221174323092,0.9746141736811121,0.1026729018989917
320.0,23,4,0,0,2,0.9424262082387285,0.10610910342453968,0.9743097226727213,0.10266447743527216
320.0,23,4,0,0,4,0.8374868374868375,0.11940486169321039,0.9365320068445069,0.10706390424764195
320.0,23,4,0,0,6,0.6672004374316512,0.14987999765849092,0.8653611898218875,0.11722577483263831
320.0,23,4,0,2,2,0.9826173604960142,0.10176901408450705,0.9934745903454384,0.1006595546529084
320.0,23,4,0,2,4,0.9280723857519184,0.10775021596939406,0.969725332149811,0.10316487253913957
320.0,23,4,0,2,6,0.8023808802592918,0.12462909132092567,0.9139875720877468,0.10982070874309931
320.0,23,11,0,0,2,0.9342349220198495,0.10703945832360495,0.9781143024204694,0.10228660835747173
320.0,23,11,0,0,4,0.8610534367828653,0.11613681071133955,0.9497022274983742,0.10553875535670623
320.0,23,11,0,0,6,0.7666094887457117,0.13044451114688788,0.9126636653485976,0.11032692623637827
320.0,23,11,0,2,2,0.9860490463215259,0.10141483364651266,0.9958263375032498,0.10042111793579954
320.0,23,11,0,2,4,0.9603625245686831,0.10412734508243321,0.9880388113730416,0.1012274290239537
320.0,23,11,0,2,6,0.9158454048919497,0.10918873367257642,0.9728333018996224,0.10287035134667609
330.0,23,4,0,0,4,0.8237100737100738,0.12140193885160327,0.9331131603858878,0.10749839014473168
330.0,23,4,0,0,6,0.6479599141016464,0.15433053468846664,0.858967034653645,0.1183170912989862
330.0,23,4,0,2,4,0.9198831748940557,0.1087094565149723,0.9682149637481214,0.10333289023537692
330.0,23,4,0,2,6,0.7888309092927723,0.12676988036593947,0.9103064937702476,0.11031921379082989
330.0,23,11,0,0,4,0.8555106057292805,0.11688925809955909,0.9468479359296138,0.10588270998527753
330.0,23,11,0,0,6,0.7561848332114963,0.132242800447746,0.9080613467563298,0.11097151077200673
330.0,23,11,0,2,4,0.9572957623416339,0.10446092413006275,0.9871072038266352,0.10132541372413884
330.0,23,11,0,2,6,0.9113228089275993,0.10973060151723316,0.9710241697533865,0.103072123410516
340.0,23,4,0,0,2,0.9233700940642232,0.10829893738473698,0.971313273931045,0.1029959162558289
340.0,23,4,0,0,4,0.8101088101088101,0.12344020797227037,0.9294953853777383,0.1079672671396593
340.0,23,4,0,0,6,0.6301002147458841,0.15870491337688156,0.8524279826562804,0.11947102907264036
340.0,23,4,0,2,2,0.9764171833480957,0.1024152398231092,0.9924712134632417,0.10076283025115551
340.0,23,4,0,2,4,0.9085442675523995,0.11006618342262843,0.9664599432717768,0.10353092827029609
340.0,23,4,0,2,6,0.7714000222049517,0.12963442717328727,0.9063377374398106,0.11087107703032867
340.0,23,11,0,0,2,0.9240974336668116,0.10821369734055072,0.9749368395526071,0.10263526065059403
340.0,23,11,0,0,4,0.8520324312479457,0.11736642448402237,0.9440592446154471,0.10622046629406413
340.0,23,11,0,0,6,0.7443203770960513,0.13435074878662828,0.9033830333374647,0.11163948900099592
340.0,23,11,0,2,2,0.984850136239782,0.10153829127932715,0.9951806786053986,0.10048683401483056
340.0,23,11,0,2,4,0.9542251597749495,0.10479706909382334,0.9861400848839386,0.10142752123501189
340.0,23,11,0,2,6,0.9058669717274065,0.11039148475554754,0.9691625355240727,0.10328124802037404
350.0,23,4,0,0,4,0.7972972972972973,0.12542372881355934,0.9257182971468686,0.10846602318748501
350.0,23,4,0,0,6,0.6092235986753343,0.16414334608415543,0.8456723053234764,0.12071192676740466
350.0,23,4,0,2,4,0.8993815141450006,0.11118751989812163,0.9645434167252974,0.10374968803109111
350.0,23,4,0,2,6,0.755337866755433,0.13239108536892472,0.9021432965874668,0.11146885503973412
350.0,23,11,0,0,4,0.8424898362817272,0.11869579393544182,0.941157261520198,0.10657690422667494
350.0,23,11,0,0,6,0.7362644694265603,0.1358207602736623,0.8987408510066063,0.11231119098079222
350.0,23,11,0,2,4,0.9519956260251503,0.10504249942568344,0.9851645289165447,0.10153080632617395
350.0,23,11,0,2,6,0.8998221972674527,0.11113306640320317,0.9672364150169445,0.10349935408656374
360.0,23,4,0,0,2,0.9108822575413559,0.10978367310602688,0.967955995242729,0.10337301385861769
360.0,23,4,0,0,4,0.7836960336960337,0.12760049266599485,0.9217732342732342,0.10899753622855474
360.0,23,4,0,0,6,0.5942040306202155,0.16829236229788355,0.8388758654666315,0.12199788448444465
360.0,23,4,0,2,2,0.9678919397697077,0.10331731869137498,0.9911056982580454,0.10090474627561213
360.0,23,4,0,2,4,0.8881571412209369,0.11259268811657748,0.9624215757390652,0.10399532692235462
360.0,23,4,0,2,6,0.741677520976585,0.13482948744129059,0.8978063837331186,0.11210022348301944
360.0,23,11,0,0,2,0.9155979392743615,0.10921824494193703,0.9716402339815935,0.10300098200011308
360.0,23,11,0,0,4,0.8400928279367886,0.11903446461457512,0.938349916142881,0.10692294757078327
360.0,23,11,0,0,6,0.7268105105746635,0.1375874434189642,0.8940940850489861,0.11299433293858063
360.0,23,11,0,2,2,0.9837531348816922,0.10165151851030814,0.9945458150651929,0.10055153870902377
360.0,23,11,0,2,4,0.951538714270069,0.10509293894228003,0.9842304785096982,0.1016297544543991
360.0,23,11,0,2,6,0.8991664425920947,0.11121411483253589,0.965396686032489,0.10370786113375217
370.0,23,4,0,0,4,0.7691295191295191,0.13001711351968057,0.9176477284585393,0.10956563291209867
370.0,23,4,0,0,6,0.5734073013600572,0.17439610511204046,0.8318898506217216,0.1233767850272761
370.0,23,4,0,2,4,0.878536250143168,0.11382569584772831,0.9601544047770137,0.10426101256898633
370.0,23,4,0,2,6,0.7271566559342734,0.13752194824032368,0.8933156014226227,0.1127692162397906
370.0,23,11,0,0,4,0.8347189890256069,0.11980079681274901,0.9355490802748465,0.10727099755029586
370.0,23,11,0,0,6,0.7232927453993774,0.13825660582947427,0.8895993129529437,0.11365912959360416
370.0,23,11,0,2,4,0.9499068288940041,0.10527348257558275,0.9833028123038685,0.10172823359280948
370.0,23,11,0,2,6,0.8958093041138023,0.11163090128755367,0.9635654391398919,0.10391636219043116
380.0,23,4,0,0,2,0.9028543626337983,0.11075983474043471,0.9645295935264694,0.10376179390502911
380.0,23,4,0,0,4,0.7517550017550018,0.13302206139838918,0.9132821303873936,0.11018290734594842
380.0,23,4,0,0,6,0.5566392269148175,0.1796495740234689,0.8248321423215447,0.1248196770528195
380.0,23,4,0,2,2,0.9629096545615589,0.10385190295504197,0.9896216959582304,0.10105985978505581
380.0,23,4,0,2,4,0.8666246707135494,0.11539020683274963,0.9576930959858702,0.10455388610224327
380.0,23,4,0,2,6,0.7140002220495171,0.14005597885243354,0.8887177711822867,0.11346887681960197
380.0,23,11,0,0,2,0.9140882159315339,0.10939863161685273,0.9686111804000114,0.10333770040099412
380.0,23,11,0,0,4,0.8299482499582661,0.12048944016091184,0.9327701110559893,0.10761885130320682
380.0,23,11,0,0,6,0.716618979494516,0.13954416902345698,0.8851639197873431,0.11432284855334397
380.0,23,11,0,2,2,0.9827586206896551,0.10175438596491229,0.9939254364138488,0.10061484645933369
380.0,23,11,0,2,4,0.9499231276081704,0.10527167630057804,0.9824243995487186,0.10182148208511918
380.0,23,11,0,2,6,0.8910092248382211,0.112232283586241,0.961705023388567,0.10412959094416988
390.0,23,4,0,0,4,0.7400842400842401,0.1351197533791795,0.9088411588411589,0.11082231365449281
390.0,23,4,0,0,6,0.540659879798847,0.184959165154265,0.8177278357584772,0.12632316425535567
390.0,23,4,0,2,4,0.8558011682510595,0.11684957173447538,0.9550804824542082,0.10486916009281333
390.0,23,4,0,2,6,0.6980835988396975,0.14324931880108993,0.8839519168737219,0.11421338786913915
390.0,23,11,0,0,4,0.8219629298794104,0.1216599877742308,0.9299289012822308,0.10797888044348948
390.0,23,11,0,0,6,0.7093401885175664,0.14097608117902877,0.8807683265055987,0.11498917936898609
390.0,23,11,0,2,4,0.9480255197448025,0.10548239252770204,0.9815423769896439,0.10191535158364695
390.0,23,11,0,2,6,0.8841293132011171,0.11310562663954173,0.9597656306338808,0.10435399183655418
400.0,23,4,0,0,2,0.8825008108984755,0.11331434347146926,0.9604281543950698,0.10423942138335111
400.0,23,4,0,0,4,0.727974727974728,0.13736740597878497,0.9043194980694981,0.11148594096260012
400.0,23,4,0,0,6,0.526636463052648,0.18988430732720263,0.8106280461802862,0.12787343603759582
400.0,23,4,0,2,2,0.9578166519043402,0.10440411513119871,0.988031443755536,0.10122707255236296
400.0,23,4,0,2,4,0.8473828885580117,0.11801040751503683,0.9523880426068034,0.10519769127836891
400.0,23,4,0,2,6,0.6846696755823464,0.14605583329646507,0.8790913744032006,0.11499003287956173
400.0,23,11,0,0,2,0.9081474939280194,0.1101142718210552,0.9655879960764118,0.10367652897199717
400.0,23,11,0,0,4,0.8158484644698498,0.12257178183816458,0.9270768903619212,0.10834370297835635
400.0,23,11,0,0,6,0.6962361461648194,0.1436294288236036,0.8762675416192383,0.11568772203861093
400.0,23,11,0,2,2,0.9814288835481757,0.10189225289403384,0.9933006087705649,0.1006787167810687
400.0,23,11,0,2,4,0.9456988655138231,0.10574190542744002,0.9806462892027483,0.10201101542974178
400.0,23,11,0,2,6,0.8793764915566565,0.11371693576090691,0.9578049199246803,0.10458235632251399
410.0,23,4,0,0,4,0.713934713934714,0.14006882989183875,0.8996759667491374,0.11218308459502058
410.0,23,4,0,0,6,0.5123836793128131,0.19516624755518303,0.8035269898262987,0.1294756458356336
410.0,23,4,0,2,4,0.8383919367770015,0.11927595628415301,0.9496076497816863,0.10554106359558316
410.0,23,4,0,2,6,0.670367491950705,0.14917191122888374,0.8741217581543317,0.11580388712597416
410.0,23,11,0,0,4,0.8056853363354911,0.12411793474463775,0.9241161207515205,0.10872844033850955
410.0,23,11,0,0,6,0.6920613039247486,0.14449586970531372,0.8718816788169884,0.11637363031638955
410.0,23,11,0,2,4,0.9427011525947168,0.10607815607815609,0.9797207980659671,0.10211021398214212
410.0,23,11,0,2,6,0.8740424114577551,0.11441092410288982,0.9558105744849915,0.10481636984109437
420.0,23,4,0,0,2,0.8674180992539734,0.11528465925025709,0.9559991041502556,0.10476538509129901
420.0,23,4,0,0,4,0.6994559494559495,0.14296825994229082,0.8949088234802521,0.11291606496043177
420.0,23,4,0,0,6,0.4950608446671439,0.20199537304800463,0.7963533585435276,0.13116215111964225
420.0,23,4,0,2,2,0.9496235606731621,0.10530488515798064,0.9862024969420895,0.10142125410501142
420.0,23,4,0,2,4,0.8250486771274768,0.12120496980634415,0.9466419599565861,0.10591401374345842
420.0,23,4,0,2,6,0.6576551571000333,0.15205537266818606,0.8690876511530689,0.11664694492928143
420.0,23,11,0,0,2,0.9052526595744681,0.11046639735585752,0.9627148848144145,0.1039998560378953
420.0,23,11,0,0,4,0.8047648689943976,0.12425989733492723,0.9212744242811128,0.10909823693366236
420.0,23,11,0,0,6,0.6844899042485861,0.14609419274017957,0.8675237305712117,0.11706480618671025
420.0,23,11,0,2,2,0.9786861952125916,0.10217779763234308,0.9926046843154234,0.10075010158351033
420.0,23,11,0,2,4,0.9415111012923892,0.10621223675720069,0.9788110433808819,0.10220788119107209
420.0,23,11,0,2,6,0.8694974678613168,0.1150089605734767,0.9538032929356036,0.1050534068348707
430.0,23,4,0,0,4,0.6847139347139347,0.14604639241317444,0.8900205702531284,0.1136865376918909
430.0,23,4,0,0,6,0.481724518582117,0.20758752387014642,0.7892027030898593,0.13289909140942643
430.0,23,4,0,2,4,0.8160577253464666,0.12254035087719299,0.9436051172912344,0.10630067274656853
430.0,23,4,0,2,6,0.6422559322839888,0.15570116985043683,0.8639323848151352,0.11753454095021677
430.0,23,11,0,0,4,0.7999317367313271,0.1250106670459394,0.9184525013148388,0.10946829344790135
430.0,23,11,0,0,6,0.6788300540464164,0.14731227558932194,0.8632352379229208,0.11775224867313323
430.0,23,11,0,2,4,0.938430049233833,0.10656095260551758,0.9778719504937413,0.10230911541001267
430.0,23,11,0,2,6,0.8614074534755777,0.11608908141730535,0.9517033874933304,0.10530421762083514
440.0,23,4,0,0,2,0.8531462860849821,0.11721319266229448,0.9513239760563795,0.10533119452634426
440.0,23,4,0,0,4,0.6783081783081784,0.14742561448900388,0.8852089249816523,0.11445333489182528
440.0,23,4,0,0,6,0.46793469770348384,0.2137050329688674,0.7820634140812732,0.13469477899963622
440.0,23,4,0,2,2,0.9455270150575731,0.10576112412177986,0.9843536114018843,0.10161852092395546
440.0,23,4,0,2,4,0.8044897491696255,0.12430239179954443,0.9404434043793796,0.10670980272504525
440.0,23,4,0,2,6,0.6272074637264108,0.1594368781995557,0.8586718310131636,0.1184657040002021
440.0,23,11,0,0,2,0.899955535793686,0.11111660079051384,0.9598621871316542,0.1043233444357416
440.0,23,11,0,0,4,0.7947693010507081,0.12582267567179192,0.915641519490654,0.10983998395298977
440.0,23,11,0,0,6,0.6706009794407709,0.14911997307757027,0.8589544766233176,0.11844930921545406
440.0,23,11,0,2,2,0.9778945064565551,0.10226051924798568,0.9919360398672932,0.10081875693189558
440.0,23,11,0,2,4,0.934356304010636,0.10702555285468666,0.9768829585282162,0.1024163071701189
440.0,23,11,0,2,6,0.8570470003354989,0.1166797153024911,0.9495999122231563,0.10555700645820526
450.0,23,4,0,0,4,0.6656721656721657,0.15022409702082784,0.8803303303303303,0.11524824071691424
450.0,23,4,0,0,6,0.45526127415891193,0.2196540880503145,0.7749590197351348,0.13654172050073793
450.0,23,4,0,2,4,0.7938953155423205,0.12596119166125658,0.9371867801830005,0.10713761136807218
450.0,23,4,0,2,6,0.6117464194515377,0.16346642468239564,0.853303887283563,0.11944398053677151
450.0,23,11,0,0,4,0.7882211262759491,0.1268679519825391,0.9128099551969939,0.11021838324253533
450.0,23,11,0,0,6,0.6649964507912648,0.15037674243375612,0.8547379978008817,0.11914338385063455
450.0,23,11,0,2,4,0.9317980022197558,0.10731939729617057,0.9758810706102504,0.1025252647284756
450.0,23,11,0,2,6,0.8508466973197264,0.11752998550151575,0.9474531032035166,0.10581728861132071
460.0,23,4,0,0,2,0.8433344145313006,0.1185769230769231,0.9466287777292023,0.10590709576767378
460.0,23,4,0,0,4,0.6543524043524044,0.1528228510124715,0.8754177667221146,0.11606508007116548
460.0,23,4,0,0,6,0.4424838940586972,0.22599692631238374,0.7678850808909554,0.13844502275204953
460.0,23,4,0,2,2,0.9381089459698848,0.1065974271214446,0.9823429737744059,0.10183499510645497
460.0,23,4,0,2,4,0.7796357805520558,0.1282650213016013,0.933761758451893,0.10759690288836628
460.0,23,4,0,2,6,0.5977850560675031,0.16728420857129592,0.8478673164066255,0.12046185772899544
460.0,23,11,0,0,2,0.8920093614175861,0.11210644677661169,0.9569120642745207,0.10466174018969246
460.0,23,11,0,0,4,0.7858667435823479,0.12724803640901416,0.9100503201618928,0.11058859309398052
460.0,23,11,0,0,6,0.6606929008130764,0.15135625019874713,0.8506093787160347,0.11982876398570078
460.0,23,11,0,2,2,0.9756925435234862,0.10249130288407587,0.9912298008958232,0.1008914763211208
460.0,23,11,0,2,4,0.9309846632585019,0.10741315506744659,0.9749050617547775,0.10263152321410542
460.0,23,11,0,2,6,0.8454966980469298,0.1182736730149234,0.9452838179874191,0.1060823180667165
470.0,23,4,0,0,4,0.6412776412776413,0.15593869731800766,0.8704360619254237,0.11691345490620467
470.0,23,4,0,0,6,0.4272660370415798,0.23404621788431176,0.76078885081076,0.140436714317305
470.0,23,4,0,2,4,0.770243958309472,0.1298289962825279,0.9302826563212032,0.10806992615207184
470.0,23,4,0,2,6,0.5822911217842027,0.17173540220498165,0.8423344790186585,0.12153005657224514
470.0,23,11,0,0,4,0.7790515893694633,0.12836120401337792,0.9072631131237561,0.11096673375184003
470.0,23,11,0,0,6,0.6536675614887906,0.15298296242854764,0.8465064241904671,0.12051947645326007
470.0,23,11,0,2,4,0.9261319390366003,0.10797597597597598,0.9738673357394971,0.10274523497499628
470.0,23,11,0,2,6,0.8369239686986765,0.11948516680133903,0.9430263211272369,0.10636154408202114
480.0,23,4,0,0,2,0.828657152124554,0.1206771699774929,0.9417132933290085,0.10652251552641624
480.0,23,4,0,0,4,0.6328536328536328,0.15801442041042707,0.8654864279864279,0.11776972502087597
480.0,23,4,0,0,6,0.42048117481643493,0.2378227754040498,0.753843796198631,0.14242418495172837
480.0,23,4,0,2,2,0.9273693534100974,0.1078319006685769,0.9800524062592264,0.10208486617154339
480.0,23,4,0,2,4,0.759878593517352,0.1315999698545482,0.9267325716794564,0.10856013539587343
480.0,23,4,0,2,6,0.5698058340653682,0.17549837860826112,0.836772669937979,0.12263145089951077
480.0,23,11,0,0,2,0.887571316702092,0.11266700277287622,0.9540228664590029,0.10499529279732511
480.0,23,11,0,0,4,0.7743998139859327,0.1291322624230596,0.9044951277250514,0.11134518226582378
480.0,23,11,0,0,6,0.6499048149695872,0.15386868614703153,0.8424941464512655,0.1212000725694595
480.0,23,11,0,2,2,0.9747696358051777,0.10258834121089354,0.9905439606837131,0.10096217902486133
480.0,23,11,0,2,4,0.9229141138464966,0.1083524441762221,0.972805810283393,0.10286205183335516
480.0,23,11,0,2,6,0.8379152171905304,0.11934381659196121,0.9408811965571,0.10662648841895869
490.0,23,4,0,0,4,0.6236398736398736,0.1603489517377234,0.8605507840201718,0.11863868883142388
490.0,23,4,0,0,6,0.41116678596993556,0.24321030640668526,0.746990255994057,0.1444399073808275
490.0,23,4,0,2,4,0.7478524796701409,0.13371621104219314,0.9230819575568172,0.10907352469477792
490.0,23,4,0,2,6,0.5591761962917731,0.17883450809093618,0.8312207404650549,0.12375551204333927
490.0,23,11,0,0,4,0.7714202049780381,0.12963103552991193,0.9017793129751123,0.11171836294468272
490.0,23,11,0,0,6,0.645016269909231,0.1550348489877199,0.8385445889204247,0.1218767680978247
490.0,23,11,0,2,4,0.919442119944212,0.10876160427158547,0.9717167553785118,0.10298245086270678
490.0,23,11,0,2,6,0.8323332955960602,0.12014417845484224,0.9387102385378792,0.10689684221967637
500.0,23,4,0,0,2,0.8152773272786247,0.12265764869703602,0.9366558546869932,0.10716792085324103
500.0,23,4,0,0,4,0.6075816075816076,0.16458694396302714,0.8554914004914005,0.11955765393405594
500.0,23,4,0,0,6,0.4017716535433071,0.24889759921607058,0.7402212637891403,0.14648809741681265
500.0,23,4,0,2,2,0.9162976085031,0.10913484775253747,0.9775022143489813,0.10236686543478316
500.0,23,4,0,2,4,0.7370862444164471,0.13566933416206978,0.9193620432940098,0.10960544088412374
500.0,23,4,0,2,6,0.5441600977017875,0.1837694465697526,0.8255921004108733,0.12493225585758269
500.0,23,11,0,0,2,0.8851039910061832,0.11298107455861807,0.9512661114408901,0.10531472406777682
500.0,23,11,0,0,4,0.7690140845070422,0.13003663003663005,0.8991240084057509,0.11208472828652166
500.0,23,11,0,0,6,0.6390013785972772,0.15649418506657678,0.8346319769533043,0.12255554097956493
500.0,23,11,0,2,2,0.9720057086398067,0.10288005421278519,0.9898024306019567,0.1010388940323783
500.0,23,11,0,2,4,0.9172436899709627,0.10902228174844758,0.9706272940703607,0.10310324748042161
500.0,23,11,0,2,6,0.8276644634194774,0.12082190841787772,0.9365328703983028,0.1071698827333666
