distance_bin,P_t_dB,MCS,numerology,protocol_type,num_lanes,success,PIR,cumulative_PDR,cumulative_PIR
320.0,23,11,0,0,4,0.8226493798193103,0.12155847005192463,0.931390206126186,0.10776708548881095
320.0,23,11,0,2,4,0.9206054570387249,0.10862416601533739,0.977831765823186,0.10232872222596569
330.0,23,4,0,0,4,0.8064510068248966,0.12400009319067394,0.9245845919498143,0.10853663933056584
330.0,23,4,0,2,4,0.8964544237536775,0.11155056782616472,0.9588796916689186,0.10437578327199602
330.0,23,11,0,0,4,0.8168103043617041,0.12242744669846561,0.9280202090154659,0.10819827258321257
330.0,23,11,0,2,4,0.9172284424643883,0.10902409407554164,0.9760493151361624,0.1025256449274238
340.0,23,4,0,0,4,0.7975166807038425,0.12538922685823417,0.9209540801999294,0.10901814183135636
340.0,23,4,0,2,4,0.8902894904684289,0.11232301523337612,0.9569199716346188,0.10460284704232117
340.0,23,11,0,0,4,0.8045266245350912,0.12429669441677786,0.9244918208874552,0.108658227492743
340.0,23,11,0,2,4,0.9082406630297943,0.1101029760839056,0.9741119250759804,0.10274214010332329
350.0,23,4,0,0,4,0.7840086572131533,0.1275496119589562,0.917150040672519,0.10953290489045636
350.0,23,4,0,2,4,0.8807622811468041,0.11353801376438843,0.9548044802321797,0.10485104611793415
350.0,23,11,0,0,4,0.8001377972848831,0.12497847288221,0.9210375424540503,0.10911156764245042
350.0,23,11,0,2,4,0.9043160235892372,0.1105808117864585,0.9721731500346821,0.10295988098341038
360.0,23,4,0,0,4,0.7723933054809016,0.12946771973604662,0.9132376964781509,0.11007168367006691
360.0,23,4,0,2,4,0.8691594464605074,0.11505368825850273,0.9524897495897019,0.10512679320281439
360.0,23,11,0,0,4,0.7843142123585295,0.1274999208535157,0.9173423173163336,0.10960855016166841
360.0,23,11,0,2,4,0.8966649797048161,0.11152437338739404,0.9701323886744154,0.10319135375108561
370.0,23,4,0,0,4,0.756669353780394,0.13215812098162855,0.9091174769334731,0.1106529057045817
370.0,23,4,0,2,4,0.8601535048658452,0.11625831835167215,0.9500598484127584,0.10541972807515275
370.0,23,11,0,0,4,0.7850266878921247,0.12738420431095154,0.913860327068328,0.11007633053401795
370.0,23,11,0,2,4,0.8945785188435473,0.11178448609438271,0.9681441289420243,0.10341748881275133
380.0,23,4,0,0,4,0.7446451768828737,0.13429214759518834,0.9049002384706373,0.11125904011203314
380.0,23,4,0,2,4,0.8555757066395364,0.11688036397476993,0.9476371781108808,0.10571359053411729
380.0,23,11,0,0,4,0.773064223503219,0.12935535879133023,0.9102501705666586,0.11057066459189777
380.0,23,11,0,2,4,0.8856975442341296,0.11290535990643497,0.9660301139495141,0.10366076755874322
390.0,23,4,0,0,4,0.7335746652153001,0.1363187753637192,0.9006170991392539,0.11188553349332528
390.0,23,4,0,2,4,0.8445117898822341,0.11841160916645682,0.9450590434051647,0.10603104099992577
390.0,23,11,0,0,4,0.7645428941929732,0.13079710865085833,0.9066074886573166,0.11107632569337178
390.0,23,11,0,2,4,0.8793877304035318,0.11371548242333583,0.9638640543608645,0.10391213543035802
400.0,23,4,0,0,4,0.7171293667777924,0.1394448542099458,0.8961417885938523,0.1125577120473892
400.0,23,4,0,2,4,0.8322208968860239,0.12016040497682363,0.9423068934900637,0.10637565963350866
400.0,23,11,0,0,4,0.7527438433197595,0.13284731703547234,0.9028547168198151,0.11160732548220348
400.0,23,11,0,2,4,0.8733224057495902,0.11450524954088175,0.9616557214679066,0.10417050406720008
410.0,23,4,0,0,4,0.7112202314979905,0.14060342432804168,0.8917388943772842,0.11322546710169044
410.0,23,4,0,2,4,0.8252034202749795,0.12118224130321391,0.9395187155563713,0.10672819729231116
410.0,23,11,0,0,4,0.7481339869595786,0.13366589640767512,0.8991708899183809,0.11213252955185758
410.0,23,11,0,2,4,0.8645418726126144,0.11566819742091104,0.9593434869713521,0.10444425867085987
420.0,23,4,0,0,4,0.6944253234263964,0.144003965043477,0.8871502066807518,0.11394124612359247
420.0,23,4,0,2,4,0.8134238806766162,0.12293713324081258,0.9365862775359117,0.10710514929111352
420.0,23,11,0,0,4,0.7360371936782888,0.13586269941096016,0.8953770830290765,0.11268439396718555
420.0,23,11,0,2,4,0.8619232327910612,0.11601961311123053,0.9570778996648336,0.1047134529601708
430.0,23,4,0,0,4,0.6825490771457419,0.14650961132080972,0.8825001810095017,0.11468143624171102
430.0,23,4,0,2,4,0.8025439075320805,0.12460377439972362,0.9335398600358247,0.1075028453163092
430.0,23,11,0,0,4,0.7261887588357898,0.13770524368942016,0.8915318938428655,0.11325304964269088
430.0,23,11,0,2,4,0.8496384121170738,0.11769712688816235,0.9546360931296572,0.10500853645853425
440.0,23,4,0,0,4,0.6717035053738939,0.14887520937431534,0.8778158104398216,0.11544129786688002
440.0,23,4,0,2,4,0.7976340525088764,0.12537077584070067,0.9305197309796702,0.10789991043907345
440.0,23,11,0,0,4,0.7259562971038537,0.13774933890503085,0.8878524361375539,0.11379741162629843
440.0,23,11,0,2,4,0.8463845171218182,0.11814960928167266,0.9522305025517053,0.10530056029904843
450.0,23,4,0,0,4,0.6602359726255509,0.15146099901574803,0.8730858139655983,0.11622433484837716
450.0,23,4,0,2,4,0.7864833425170336,0.12714827459659034,0.9273885051435261,0.10831835313814991
450.0,23,11,0,0,4,0.716567747171917,0.13955414598922533,0.8841288559426489,0.11435734063418815
450.0,23,11,0,2,4,0.837768317417392,0.11936474311689459,0.9497421941792202,0.10560630340378423
460.0,23,4,0,0,4,0.6545900052434155,0.15276737988508404,0.8684369669715093,0.11700184644490284
460.0,23,4,0,2,4,0.7783062828606094,0.12848412277035348,0.9242165429672937,0.10874741206649466
460.0,23,11,0,0,4,0.707889286955996,0.14126502808089006,0.880379077879103,0.11492984462241584
460.0,23,11,0,2,4,0.8362200432875477,0.11958574875442611,0.9473268292666315,0.10590373841124469
470.0,23,4,0,0,4,0.6395069649471927,0.1563704626864502,0.8636675919293361,0.11782202594993507
470.0,23,4,0,2,4,0.7639152912750724,0.13090456643836412,0.9208769335570391,0.10920901944924194
470.0,23,11,0,0,4,0.6991717244556617,0.1430263789312343,0.8766039246827814,0.11551518908718289
470.0,23,11,0,2,4,0.8261642856770304,0.12104130102652812,0.9448026096085148,0.1062191042990631
480.0,23,4,0,0,4,0.6305464736104625,0.1585925925925926,0.8589100180860936,0.11865407833039747
480.0,23,4,0,2,4,0.7585703687398603,0.1318269261770933,0.9175645546832192,0.1096706093824634
480.0,23,11,0,0,4,0.6931163752244763,0.14427591610083296,0.8728592808162854,0.11610214269970638
480.0,23,11,0,2,4,0.8194112691411863,0.12203883906162119,0.9422436026602019,0.10654195602891121
490.0,23,4,0,0,4,0.6233694782330346,0.16041850538376368,0.8541992072890325,0.11948936687146477
490.0,23,4,0,2,4,0.7505246159293258,0.1332401334714072,0.9142237559081413,0.11014199986424228
490.0,23,11,0,0,4,0.6867237344746895,0.14561896579342082,0.8691365698894535,0.11669247916158065
490.0,23,11,0,2,4,0.8136572629301377,0.12290187104073845,0.9396718758656007,0.10686915432914774
500.0,23,4,0,0,4,0.6133126133126133,0.1630489864864865,0.8494759407404753,0.12034347705999462
500.0,23,4,0,2,4,0.7550143266475645,0.13244781783681214,0.911102002393228,0.1105793688440966
500.0,23,11,0,0,4,0.6820938066856699,0.1466074006534458,0.8654690647285949,0.11727904624965645
500.0,23,11,0,2,4,0.8121737258489855,0.12312636670863429,0.9371719121397848,0.10718792319933378
